,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,NONE,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC,dataset_id
10,0.007168459,0.176104259,1,6,78,1,21.5,21.5,0.582078853,0.582078853,93,462.25,10.75,0.116129032,0.015948803,0.003683556,0.001690167,0.11827957,0.096774194,0.086021505,0.32,1,0,0.5764,0.05,0.68,0.718088235,0.180077642,0.010752688,0.032427957,1,1,0,0.225806452,0,0,0.62655914,0.195588413,0.038254827,0.032258065,1,0.37344086,0.195588413,0.038254827,0,1,1,1
11,0.003006128,0.216222586,1,4,84,1,32.5,32.5,0.423640537,0.423640537,93,1056.25,16.25,0.06516129,0.032468678,0.017380247,1.31E-06,0.279569892,0.204301075,0.150537634,0.271290323,1,0,0.536428571,0.08,0.728709677,0.76278481,0.216676885,0.021505376,0.046948873,1,1,0,0.311827957,0,0,0.681397849,0.196055683,0.038437831,0.053763441,1,0.318602151,0.196055683,0.038437831,0,1,1,1
12,0.000693722,0.092356019,1,2,38,1,28.5,28.5,0.491327448,0.491327448,93,812.25,14.25,0.101290323,0.059522373,0.02004093,0.000916225,0.505376344,0.430107527,0.397849462,0.184731183,1,0,0.523888889,0,0.815268817,0.8852,0.238208328,0.043010753,0.056743207,1,1,0,0.591397849,0,0,0.806021505,0.194633042,0.037882021,0.021505376,1,0.193978495,0.194633042,0.037882021,0,1,1,1
13,0.004393572,0.294942273,1,5,110,1,33.5,33.5,0.404572908,0,93,1122.25,16.75,0.092903226,0.021160666,0.005350222,0.001208727,0.462365591,0.35483871,0.322580645,0.185053763,1,0,0.683076923,0.29,0.814946237,0.836375,0.192647785,0,0.037113169,1,1,0,0.569892473,0,0,0.761612903,0.216453776,0.046852237,0.043010753,1,0.238387097,0.216453776,0.046852237,0,1,1,1
14,0.000231241,0.012651197,0,1,6,1,3.5,3.5,0.690311802,0.690311802,93,12.25,1.75,0.091290323,0.006053902,0.000511446,0.00586799,0.279569892,0.204301075,0.172043011,0.270107527,1,0,0.705116279,0.19,0.729892473,0.7512,0.200389377,0,0.040155902,1,1,0,0.311827957,0,0,0.506129032,0.262809601,0.069068887,0.032258065,1,0.493870968,0.262809601,0.069068887,0,1,1,1
15,0.007168459,0.284503483,1,6,114,1,30.5,30.5,0.459110923,0.459110923,93,930.25,15.25,0.08,0.033393548,0.006397027,0.00029971,0.290322581,0.215053763,0.172043011,0.267204301,1,0,0.54125,0,0.732795699,0.772597403,0.228107528,0.021505376,0.052033044,1,1,0,0.322580645,0,0,0.673655914,0.215814461,0.046575882,0.064516129,1,0.326344086,0.215814461,0.046575882,0,1,1,1
16,0.000246914,0.080152947,1,1,25,1,37,37,0.299959552,0,90,1369,18.5,0.065,0.013061667,0.031524228,0.000178919,0.355555556,0.222222222,0.166666667,0.216666667,1,0,0.6275,0.31,0.783333333,0.798536585,0.182251353,0,0.033215556,1,1,0,0.388888889,0.011111111,0,0.733333333,0.174667939,0.030508889,0.044444444,1,0.266666667,0.174667939,0.030508889,0,1,1,1
17,0.000693722,0.047950377,1,2,22,1,16.5,16.5,0.631538779,0.631538779,95,272.25,8.25,0.046129032,0.034181061,0.001181062,0.001531456,0.568421053,0.473684211,0.389473684,0.173789474,1,0,0.785483871,0,0.826210526,0.8459375,0.230451177,0.021052632,0.053107745,1,1,0,0.631578947,0,0,0.636,0.32976036,0.108741895,0.042105263,1,0.364,0.32976036,0.108741895,0,1,1,1
18,0.009943346,0.428516844,1,7,154,1,36.5,36.5,0.358451006,0,95,1332.25,18.25,0.038387097,0.019007284,0.004876389,0.000599272,0.357894737,0.231578947,0.210526316,0.221368421,1,0,0.651818182,0.24,0.778631579,0.795238095,0.178305536,0,0.031792864,1,1,0,0.273684211,0,0,0.719368421,0.143884534,0.020702759,0.010526316,1,0.280631579,0.143884534,0.020702759,0,1,1,1
19,0.000693722,0.145325826,1,2,50,1,37.5,37.5,0.336495758,0,95,1406.25,18.75,0.098064516,0.046284079,0.004355556,0.000803665,0.378947368,0.294736842,0.284210526,0.230631579,1,0,0.614,0,0.769368421,0.787647059,0.224231133,0.021052632,0.050279601,1,1,0,0.442105263,0,0,0.717368421,0.232963564,0.054272022,0.021052632,1,0.282631579,0.232963564,0.054272022,0,1,1,1
