,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC
89,0.0042277711718853184,0.15968326977294478,1.0,4.0,60.0,1.0,21.5,21.5,0.571405134449954,0.571405134449954,89.0,462.25,10.75,0.09724137931034482,0.04267277051129609,0.010544097222222229,0.0011939389436373892,0.25842696629213485,0.15730337078651685,0.07865168539325842,0.3262921348314607,1.0,0.0,0.45782608695652177,0.0,0.6737078651685393,0.7489393939393939,0.2541404637821328,0.056179775280898875,0.06458737533139755,0.0,0.0,0.47191011235955055,0.0,0.0,0.6987640449438202,0.2272741265407798,0.05165352859487439,3.0,89.0,0.3012359550561797,0.2272741265407798,0.05165352859487439,0.0,0.0,0.0
90,0.002378121284185493,0.07472289250750108,1.0,3.0,30.0,1.0,17.5,17.5,0.6136933668679538,0.6136933668679538,89.0,306.25,8.75,0.029999999999999916,0.031979310344827594,0.004904948731138554,0.00041048749833369344,0.2808988764044944,0.12359550561797752,0.06741573033707865,0.26696629213483136,1.0,0.0,0.5874074074074074,0.03,0.7330337078651686,0.7964516129032257,0.22057842496583624,0.033707865168539325,0.04865484156040904,1.0,1.0,0.42696629213483145,0.0,0.0,0.6759550561797752,0.25072801460127214,0.06286453730589572,2.0,89.0,0.3240449438202247,0.25072801460127214,0.06286453730589572,0.0,1.0,1.0
91,0.002378121284185498,0.05883310416186616,0.0,3.0,24.0,1.0,8.5,8.5,0.6747919517244723,0.6747919517244723,89.0,72.25,4.25,0.10758620689655174,0.04939690844233057,0.008549105568153187,0.0070038251534458125,0.33707865168539325,0.24719101123595505,0.19101123595505617,0.29842696629213483,1.0,1.0,0.8091666666666666,0.0,0.7015730337078652,0.6284905660377358,0.29530749114947774,0.06741573033707865,0.08720651432899887,0.0,1.0,0.5393258426966292,0.0,0.0,0.5729213483146067,0.31091457061129635,0.09666787021840678,4.0,89.0,0.4270786516853932,0.3109145706112963,0.09666787021840675,0.0,1.0,1.0
92,0.009512485136741971,0.20403247750372955,1.0,6.0,78.0,1.0,23.5,23.5,0.5463723793482395,0.5463723793482395,89.0,552.25,11.75,0.07034482758620708,0.02367300832342451,0.0019680555555555606,0.0004951910066148035,0.3258426966292135,0.16853932584269662,0.0898876404494382,0.23494382022471905,1.0,0.0,0.6085714285714287,0.01,0.765056179775281,0.8133823529411766,0.19870436283616164,0.02247191011235955,0.03948342381012498,1.0,1.0,0.43820224719101125,0.0,0.0,0.706067415730337,0.21248988331518065,0.04515195051129909,2.0,89.0,0.29393258426966284,0.2124898833151806,0.04515195051129907,0.0,1.0,1.0
93,0.010305192231470474,0.21851637393481094,1.0,7.0,84.0,1.0,20.5,20.5,0.5829232857819476,0.5829232857819476,89.0,420.25,10.25,0.08965517241379306,0.015832818073721777,0.001440453702142014,0.0019508342233937768,0.3146067415730337,0.2247191011235955,0.14606741573033707,0.2542696629213482,1.0,0.0,0.52375,0.02,0.7457303370786518,0.8276923076923076,0.23078706388128117,0.033707865168539325,0.05326266885494256,1.0,1.0,0.5056179775280899,0.0,0.0,0.7519101123595504,0.19136926129188853,0.03662219416740311,1.0,89.0,0.24808988764044942,0.19136926129188853,0.03662219416740311,0.0,0.0,1.0
94,0.0002642356982428319,0.009577429088799994,0.0,1.0,4.0,1.0,0.5,0.5,0.6930840558886805,0.6930840558886805,89.0,0.25,0.25,0.11103448275862049,0.05593032104637339,0.008479024110409388,0.016595792985603847,0.24719101123595505,0.16853932584269662,0.10112359550561797,0.33808988764044945,1.0,0.0,0.5315909090909092,0.02,0.6619101123595506,0.7893333333333332,0.27941301395899637,0.056179775280898875,0.0780716323696503,0.0,0.0,0.43820224719101125,0.0,0.0,0.6704494382022472,0.24855044979880844,0.061777326095189995,3.0,89.0,0.3295505617977528,0.24855044979880844,0.061777326095189995,0.0,1.0,0.0
95,0.0042277711718853245,0.06841053325066615,0.0,4.0,28.0,1.0,5.5,5.5,0.6854896902887295,0.6854896902887295,89.0,30.25,2.75,0.021034482758620632,0.015395957193816888,0.01774763340777328,0.01018689986282579,0.21348314606741572,0.10112359550561797,0.0449438202247191,0.3210112359550561,1.0,0.0,0.5310256410256409,0.0899999999999999,0.6789887640449439,0.7944000000000001,0.22865530185142124,0.011235955056179775,0.05228324706476456,0.0,0.0,0.42696629213483145,0.0,0.0,0.6604494382022472,0.2503701085667563,0.06268519126372933,6.0,89.0,0.3395505617977528,0.2503701085667563,0.06268519126372933,0.0,1.0,0.0
96,0.0050204782666138205,0.09878421802738246,0.0,5.0,40.0,1.0,10.5,10.5,0.6650455492294951,0.6650455492294951,89.0,110.25,5.25,0.07241379310344809,0.011719619500594525,0.0052930185185185155,0.0005137804445552036,0.30337078651685395,0.19101123595505617,0.10112359550561797,0.26573033707865157,1.0,0.0,0.6508823529411765,0.01,0.7342696629213484,0.7858181818181817,0.22438373852257992,0.011235955056179775,0.05034806211336952,0.0,0.0,0.42696629213483145,0.0,0.0,0.6337078651685393,0.2618618815221469,0.0685716449943189,5.0,89.0,0.36629213483146067,0.2618618815221469,0.0685716449943189,0.0,1.0,0.0
97,0.0034350640771568276,0.30969809635808676,1.0,4.0,92.0,1.0,34.5,34.5,0.35142028799241903,0.0,89.0,1190.25,17.25,0.038275862068965605,0.03851177170035672,0.036864222222222236,0.0004232195968757837,0.550561797752809,0.39325842696629215,0.3258426966292135,0.17348314606741566,1.0,0.0,0.44799999999999995,0.05,0.8265168539325843,0.8744303797468356,0.21972966599992672,0.02247191011235955,0.04828112612043935,1.0,1.0,0.6629213483146067,0.0,0.0,0.8185393258426966,0.18712220702949842,0.03501472036359046,1.0,89.0,0.18146067415730333,0.18712220702949842,0.03501472036359046,0.0,1.0,1.0
98,0.0007927070947284983,0.05518317212164636,1.0,2.0,22.0,1.0,16.5,16.5,0.6227371337829521,0.6227371337829521,89.0,272.25,8.25,0.013448275862069203,0.0033500594530321004,0.003314222726127497,0.0004250890216697298,0.449438202247191,0.3258426966292135,0.23595505617977527,0.18797752808988755,1.0,0.0,0.7792857142857142,0.0899999999999999,0.8120224719101125,0.8270491803278688,0.19779787535515453,0.02247191011235955,0.03912399949501325,0.0,0.0,0.5393258426966292,0.0,0.0,0.6901123595505618,0.2867308740211009,0.08221459411690445,1.0,89.0,0.3098876404494382,0.2867308740211009,0.08221459411690443,0.0,1.0,0.0
99,0.0002469135802469135,0.03094913063679261,1.0,1.0,13.0,1.0,19.0,19.0,0.6011538111794036,0.6011538111794036,90.0,361.0,9.5,0.03433333333333344,0.04705233333333333,0.00011824691358024739,0.0007232638888888884,0.32222222222222224,0.24444444444444444,0.18888888888888888,0.2542222222222221,1.0,1.0,0.8107692307692308,0.0,0.7457777777777779,0.719375,0.2556993798183839,0.044444444444444446,0.06538217283950618,0.0,1.0,0.4444444444444444,1.0,0.0,0.5205555555555555,0.3068997705046429,0.09418746913580248,1.0,90.0,0.47944444444444445,0.3068997705046429,0.09418746913580248,0.0,1.0,1.0
100,0.0002642356982428319,0.004765709368610538,0.0,1.0,2.0,1.0,1.5,1.5,0.6925789628408865,0.6925789628408865,89.0,2.25,0.75,0.09206896551724142,0.043749346016646845,0.0023847448644152025,0.009505211805555545,0.43820224719101125,0.29213483146067415,0.2247191011235955,0.25494382022471906,1.0,1.0,0.8269767441860466,0.04,0.7450561797752809,0.6684782608695652,0.270738165294817,0.0449438202247191,0.07329915414720363,0.0,1.0,0.5393258426966292,0.0,0.0,0.6141573033707864,0.30765444276741066,0.09465125615452595,4.0,89.0,0.38584269662921344,0.3076544427674106,0.09465125615452594,0.0,1.0,0.0
101,0.003170828378913994,0.06841053325066615,0.0,4.0,28.0,1.0,2.5,2.5,0.6915682658189464,0.6915682658189464,89.0,6.25,1.25,0.16379310344827602,0.05269393579072533,0.0154884481208657,0.00511177430555555,0.48314606741573035,0.39325842696629215,0.29213483146067415,0.2211235955056179,1.0,1.0,0.834047619047619,0.0,0.7788764044943821,0.7295744680851064,0.26760039889394027,0.0449438202247191,0.07160997348819594,0.0,1.0,0.6292134831460674,0.0,0.0,0.5601123595505617,0.3616395075800584,0.13078313344274714,1.0,89.0,0.4398876404494383,0.3616395075800584,0.1307831334427471,0.0,1.0,0.0
102,0.002378121284185493,0.07472289250750108,1.0,3.0,30.0,1.0,13.5,13.5,0.6463970669149279,0.6463970669149279,89.0,182.25,6.75,0.19310344827586212,0.03036884661117719,0.023149521289997466,0.02755290808420266,0.2247191011235955,0.14606741573033707,0.06741573033707865,0.3259550561797754,1.0,0.0,0.4841935483870968,0.01,0.6740449438202246,0.7755172413793104,0.2479294893471089,0.056179775280898875,0.06146903168791819,0.0,0.0,0.4044943820224719,0.0,0.0,0.6603370786516853,0.23968354341657286,0.05744820098472416,5.0,89.0,0.3396629213483146,0.2396835434165728,0.05744820098472414,0.0,1.0,0.0
103,0.0002642356982428319,0.004765709368610538,0.0,1.0,2.0,1.0,2.5,2.5,0.6915682658189464,0.6915682658189464,89.0,6.25,1.25,0.06206896551724139,0.022638525564803808,0.006704765459493022,0.005962319143343627,0.30337078651685395,0.15730337078651685,0.12359550561797752,0.2743820224719101,1.0,0.0,0.629047619047619,0.03,0.7256179775280899,0.8119148936170214,0.22483929369977843,0.02247191011235955,0.05055270799141522,0.0,0.0,0.42696629213483145,1.0,0.0,0.6350561797752808,0.2672335324931673,0.07141376088877668,4.0,89.0,0.36494382022471916,0.2672335324931672,0.07141376088877666,0.0,1.0,0.0
104,0.002378121284185498,0.05883310416186616,1.0,3.0,24.0,1.0,9.5,9.5,0.6701833285343837,0.6701833285343837,89.0,90.25,4.75,0.025517241379310218,0.02508418549346017,0.001262270431588612,0.0012230958178478398,0.34831460674157305,0.14606741573033707,0.10112359550561797,0.2729213483146067,1.0,0.0,0.5880000000000001,0.04,0.7270786516853933,0.8172222222222224,0.22985194182827126,0.0449438202247191,0.052831915162226996,0.0,0.0,0.4606741573033708,0.0,0.0,0.6851685393258428,0.23558730035568062,0.05550137608887768,0.0,89.0,0.3148314606741573,0.2355873003556806,0.05550137608887766,0.0,1.0,0.0
105,0.0042277711718853245,0.30969809635808676,1.0,4.0,92.0,1.0,37.5,37.5,0.27546390547308425,0.0,89.0,1406.25,18.75,0.06241379310344819,0.057663258026159306,0.052479447050102025,5.413282493759537e-05,0.5168539325842697,0.38202247191011235,0.3146067415730337,0.16955056179775274,1.0,0.0,0.38142857142857134,0.0,0.8304494382022473,0.8687804878048782,0.21725514494552797,0.033707865168539325,0.04719979800530237,1.0,1.0,0.7191011235955056,0.0,0.0,0.8333707865168539,0.1815782483398491,0.03297066027016791,0.0,89.0,0.16662921348314602,0.1815782483398491,0.03297066027016791,0.0,1.0,1.0
106,0.004227771171885318,0.15968326977294478,1.0,4.0,60.0,1.0,25.5,25.5,0.5185351613319432,0.5185351613319432,89.0,650.25,12.75,0.022413793103448265,0.038374316290130814,0.028478155706727126,0.0030128356949803967,0.2808988764044944,0.15730337078651685,0.11235955056179775,0.25269662921348324,1.0,0.0,0.518421052631579,0.02,0.7473033707865168,0.8094285714285715,0.2117703019196853,0.02247191011235955,0.04484666077515466,1.0,1.0,0.47191011235955055,0.0,0.0,0.7113483146067416,0.22325070812191106,0.04984087867693473,2.0,89.0,0.2886516853932584,0.22325070812191106,0.04984087867693473,0.0,1.0,1.0
107,0.001849649887699828,0.20873821561088207,1.0,3.0,66.0,1.0,33.5,33.5,0.3740280946470811,0.0,89.0,1122.25,16.75,0.05999999999999994,0.020420689655172408,0.014955555555555564,0.0003638175771570733,0.34831460674157305,0.19101123595505617,0.15730337078651685,0.24247191011235958,1.0,0.0,0.58,0.17,0.7575280898876404,0.7825641025641027,0.20087047030405364,0.0,0.04034894584017169,1.0,1.0,0.47191011235955055,0.0,0.0,0.7215730337078652,0.20841239841272624,0.043435727812144935,2.0,89.0,0.2784269662921348,0.2084123984127262,0.04343572781214493,0.0,1.0,1.0
108,0.001849649887699828,0.07472289250750108,1.0,3.0,30.0,1.0,15.5,15.5,0.6311953270025468,0.6311953270025468,89.0,240.25,7.75,0.1065517241379309,0.03509322235434008,0.006280868049699226,0.0010842656082888536,0.24719101123595505,0.15730337078651685,0.12359550561797752,0.2932584269662921,1.0,0.0,0.5393103448275862,0.06,0.7067415730337079,0.7876666666666666,0.23695054848846892,0.0449438202247191,0.05614556242898625,0.0,0.0,0.4157303370786517,0.0,0.0,0.7124719101123596,0.20982754234266998,0.04402759752556496,4.0,89.0,0.2875280898876404,0.20982754234266995,0.04402759752556495,0.0,1.0,0.0
109,0.010305192231470464,0.26253563528522555,1.0,7.0,98.0,1.0,20.5,20.5,0.5829232857819476,0.5829232857819476,89.0,420.25,10.25,0.012068965517241459,0.036814506539833536,0.0016987654320987677,4.9581192093164494e-05,0.39325842696629215,0.2808988764044944,0.23595505617977527,0.2868539325842697,1.0,1.0,0.8341666666666666,0.0,0.7131460674157303,0.6684615384615386,0.31050012395958365,0.11235955056179775,0.0964103269789168,0.0,1.0,0.6179775280898876,0.0,0.0,0.5035955056179775,0.3467675684037573,0.12024774649665447,2.0,89.0,0.49640449438202244,0.3467675684037572,0.12024774649665444,0.0,1.0,1.0
110,0.006913580246913583,0.14095898379339944,1.0,6.0,60.0,1.0,16.0,16.0,0.6285331727282679,0.6285331727282679,90.0,256.0,8.0,0.08299999999999996,0.015862333333333353,0.02016528206447188,0.0003987635002305503,0.3,0.15555555555555556,0.1,0.27622222222222226,1.0,0.0,0.596551724137931,0.0,0.7237777777777777,0.7842622950819671,0.24661971525126958,0.05555555555555555,0.06082128395061729,1.0,1.0,0.4222222222222222,0.0,0.0,0.6382222222222222,0.2601690808249204,0.06768795061728396,4.0,90.0,0.3617777777777778,0.2601690808249204,0.06768795061728396,0.0,1.0,1.0
111,0.00739859955079931,0.20403247750372955,1.0,6.0,78.0,1.0,19.5,19.5,0.5938002690947914,0.5938002690947914,89.0,380.25,9.75,0.014137931034482909,0.01808965517241376,0.0005209876543209876,0.00018900877454805192,0.42696629213483145,0.3258426966292135,0.2808988764044944,0.2996629213483145,1.0,1.0,0.8299999999999998,0.0,0.7003370786516855,0.6496875,0.3317757786169132,0.12359550561797752,0.110075167276859,0.0,1.0,0.6741573033707865,0.0,0.0,0.5117977528089888,0.3753966046482933,0.140922610781467,4.0,89.0,0.48820224719101124,0.3753966046482932,0.14092261078146695,0.0,1.0,1.0
112,0.0007927070947284983,0.12709880565660925,1.0,2.0,42.0,1.0,32.5,32.5,0.3954689845614695,0.0,89.0,1056.25,16.25,0.037931034482758585,0.014762187871581456,0.011196228395061729,0.00016988986193293876,0.29213483146067415,0.21348314606741572,0.1348314606741573,0.2604494382022471,1.0,0.0,0.48500000000000004,0.0899999999999999,0.7395505617977529,0.7792207792207793,0.22210388354090985,0.0449438202247191,0.04933013508395405,1.0,1.0,0.449438202247191,0.0,0.0,0.7320224719101124,0.21216476412322263,0.0450138871354627,3.0,89.0,0.2679775280898876,0.2121647641232226,0.045013887135462685,0.0,1.0,1.0
113,0.0002642356982428319,0.01953972038585472,1.0,1.0,8.0,1.0,12.5,12.5,0.6531591657303353,0.6531591657303353,89.0,156.25,6.25,0.08551724137931027,0.0430206896551724,0.0012692238036934992,0.00254062990967387,0.3258426966292135,0.20224719101123595,0.11235955056179775,0.27898876404494377,1.0,0.0,0.584375,0.06,0.7210112359550562,0.797719298245614,0.24715934424331812,0.02247191011235955,0.061087741446787025,0.0,0.0,0.4606741573033708,0.0,0.0,0.6656179775280899,0.25626949936740806,0.06567405630602197,2.0,89.0,0.33438202247191007,0.25626949936740806,0.06567405630602195,0.0,1.0,0.0
114,0.00026423569824283197,0.05012267961318695,1.0,1.0,18.0,1.0,28.5,28.5,0.47105256344372354,0.47105256344372354,89.0,812.25,14.25,0.11103448275862071,0.06162853745541023,0.011602074074074079,4.358491734370748e-05,0.47191011235955055,0.2696629213483146,0.20224719101123595,0.18887640449438203,1.0,0.0,0.5518750000000001,0.0,0.811123595505618,0.867945205479452,0.21860352599645683,0.033707865168539325,0.04778750157808358,1.0,1.0,0.6966292134831461,0.0,0.0,0.7862921348314608,0.22758320874886895,0.05179411690443126,0.0,89.0,0.21370786516853932,0.22758320874886892,0.05179411690443125,0.0,1.0,1.0
115,0.0050204782666138205,0.1539097978905426,1.0,5.0,60.0,1.0,17.5,17.5,0.6136933668679538,0.6136933668679538,89.0,306.25,8.75,0.11448275862068957,0.004290844233055882,0.0018126984126984151,0.0015993676939257268,0.2696629213483146,0.15730337078651685,0.11235955056179775,0.2821348314606742,1.0,0.0,0.5555555555555556,0.16,0.7178651685393258,0.788548387096774,0.20902379795758194,0.0,0.04369094811261204,0.0,0.0,0.42696629213483145,0.0,0.0,0.6926966292134832,0.21091434996781433,0.04448486302234566,4.0,89.0,0.3073033707865168,0.21091434996781433,0.04448486302234566,0.0,0.0,0.0
116,0.004227771171885318,0.18781274277772447,1.0,4.0,68.0,1.0,28.5,28.5,0.47105256344372354,0.47105256344372354,89.0,812.25,14.25,0.04172413793103458,0.01321450653983354,0.011357561728395067,5.5243918474687344e-05,0.3146067415730337,0.1797752808988764,0.11235955056179775,0.2740449438202247,1.0,0.0,0.4825,0.05,0.7259550561797753,0.7793150684931507,0.22657547841338715,0.033707865168539325,0.05133644741825527,1.0,1.0,0.43820224719101125,0.0,0.0,0.7417977528089887,0.19265479285092618,0.03711586920843328,0.0,89.0,0.25820224719101126,0.19265479285092618,0.03711586920843327,0.0,1.0,1.0
117,0.010305192231470464,0.26253563528522555,1.0,7.0,98.0,1.0,20.5,20.5,0.5829232857819476,0.5829232857819476,89.0,420.25,10.25,0.07620689655172397,0.013086801426872768,0.00025768175582990463,0.0017888894842400915,0.3258426966292135,0.20224719101123595,0.15730337078651685,0.2529213483146068,1.0,0.0,0.6737500000000001,0.04,0.7470786516853932,0.7741538461538462,0.20750634075700392,0.011235955056179775,0.043058881454361826,0.0,0.0,0.39325842696629215,0.0,0.0,0.6751685393258426,0.22747817457747985,0.051746319909102396,4.0,89.0,0.32483146067415725,0.22747817457747982,0.05174631990910239,0.0,0.0,0.0
118,0.0050204782666138205,0.18449275711787483,1.0,5.0,70.0,1.0,21.5,21.5,0.571405134449954,0.571405134449954,89.0,462.25,10.75,0.07862068965517266,0.03583590963139121,0.0013983888888888883,8.636686964208093e-05,0.3146067415730337,0.1797752808988764,0.14606741573033707,0.2833707865168539,1.0,0.0,0.43217391304347824,0.04,0.7166292134831461,0.8157575757575758,0.2532704901267503,0.0449438202247191,0.06414594116904432,1.0,1.0,0.47191011235955055,0.0,0.0,0.7213483146067416,0.2086402797098014,0.043530766317384166,2.0,89.0,0.2786516853932584,0.2086402797098014,0.043530766317384166,0.0,1.0,1.0
119,0.001849649887699827,0.02882703488849192,0.0,3.0,12.0,1.0,0.5,0.5,0.6930840558886805,0.6930840558886805,89.0,0.25,0.25,0.02931034482758621,0.025433055885850202,0.008729520052596982,0.008275341606652943,0.38202247191011235,0.2696629213483146,0.1797752808988764,0.24067415730337083,1.0,0.0,0.676590909090909,0.0,0.7593258426966292,0.8402222222222223,0.23835955162109398,0.033707865168539325,0.05681527584900897,0.0,0.0,0.4606741573033708,0.0,0.0,0.6232584269662921,0.2817033872427565,0.07935679838404243,3.0,89.0,0.37674157303370787,0.2817033872427565,0.07935679838404242,0.0,1.0,0.0
120,0.008191306645527809,0.1351222004977124,1.0,6.0,54.0,1.0,16.5,16.5,0.6227371337829521,0.6227371337829521,89.0,272.25,8.25,0.09482758620689669,0.011948870392390017,0.005467509979198285,0.0007916771304515395,0.3707865168539326,0.23595505617977527,0.19101123595505617,0.25123595505617957,1.0,0.0,0.6825,0.1999999999999999,0.7487640449438204,0.7791803278688524,0.2159786726087571,0.0,0.046646787021840684,0.0,0.0,0.48314606741573035,0.0,0.0,0.6855056179775281,0.2573023894785272,0.06620451963135969,3.0,89.0,0.3144943820224719,0.2573023894785272,0.06620451963135969,0.0,1.0,0.0
121,0.01209876543209877,0.1905208857756302,1.0,8.0,80.0,1.0,14.0,14.0,0.643939531113854,0.643939531113854,90.0,196.0,7.0,0.1406666666666666,0.048157000000000005,0.0010571851851851873,0.008433827846364877,0.45555555555555555,0.25555555555555554,0.2222222222222222,0.24211111111111105,1.0,1.0,0.7912903225806451,0.0,0.757888888888889,0.7403389830508473,0.26633518749644297,0.05555555555555555,0.07093443209876543,0.0,1.0,0.5555555555555556,0.0,0.0,0.5135555555555555,0.31276299550622144,0.09782069135802471,3.0,90.0,0.48644444444444446,0.31276299550622144,0.09782069135802468,0.0,1.0,1.0
122,0.0010569427929713311,0.04434920773078477,1.0,2.0,18.0,1.0,14.5,14.5,0.6390787220882959,0.6390787220882959,89.0,210.25,7.25,0.1468965517241383,0.05109131985731271,0.00582749256739732,0.0012858217249273676,0.3707865168539326,0.2696629213483146,0.1797752808988764,0.24674157303370792,1.0,0.0,0.6063333333333334,0.0,0.7532584269662921,0.8279661016949152,0.2539962632694208,0.0449438202247191,0.06451410175482894,1.0,1.0,0.5842696629213483,0.0,0.0,0.6749438202247192,0.2873283506956732,0.08255758111349577,3.0,89.0,0.32505617977528084,0.2873283506956732,0.08255758111349577,0.0,0.0,1.0
123,0.002378121284185493,0.0915211545919763,1.0,3.0,36.0,1.0,17.5,17.5,0.6136933668679538,0.6136933668679538,89.0,306.25,8.75,0.10379310344827575,0.037863020214030894,0.007025551146384486,7.528207523489128e-05,0.2696629213483146,0.14606741573033707,0.10112359550561797,0.2965168539325843,1.0,0.0,0.4911111111111111,0.0,0.7034831460674157,0.7959677419354839,0.25379413547024887,0.056179775280898875,0.06441146319909102,1.0,1.0,0.47191011235955055,0.0,0.0,0.6989887640449438,0.22800081285002072,0.05198437066027017,2.0,89.0,0.3010112359550562,0.22800081285002072,0.05198437066027017,0.0,0.0,1.0
124,0.008191306645527809,0.1351222004977124,0.0,6.0,54.0,1.0,8.5,8.5,0.6747919517244723,0.6747919517244723,89.0,72.25,4.25,0.06655172413793109,0.024179072532699186,0.004760071962669375,0.004170576131687247,0.2808988764044944,0.1797752808988764,0.15730337078651685,0.27460674157303366,1.0,1.0,0.79,0.0,0.7253932584269663,0.6815094339622643,0.24217208191268041,0.033707865168539325,0.058647317257921994,0.0,1.0,0.550561797752809,0.0,0.0,0.5492134831460674,0.31964947346369976,0.1021757858856205,4.0,89.0,0.45078651685393256,0.31964947346369976,0.1021757858856205,0.0,1.0,1.0
125,0.006605892456070816,0.07317624261927669,0.0,5.0,30.0,1.0,4.5,4.5,0.6880254397099134,0.6880254397099134,89.0,20.25,2.25,0.0913793103448276,0.020329845422116508,0.02594722537163015,0.0064516215130932695,0.24719101123595505,0.15730337078651685,0.1348314606741573,0.34325842696629205,1.0,1.0,0.786,0.0,0.656741573033708,0.5512244897959184,0.27834089228251513,0.0898876404494382,0.0774736523166267,0.0,1.0,0.5056179775280899,0.0,0.0,0.6130337078651685,0.29199970945953696,0.08526383032445399,4.0,89.0,0.3869662921348314,0.2919997094595369,0.08526383032445398,0.0,1.0,0.0
126,0.0007927070947284983,0.15023505782938607,1.0,2.0,46.0,1.0,35.5,35.5,0.32754477456431397,0.0,89.0,1260.25,17.75,0.11413793103448289,0.046573840665873945,0.03663942396617785,0.00037063500066058874,0.4044943820224719,0.25842696629213485,0.23595505617977527,0.2010112359550562,1.0,0.0,0.5366666666666666,0.0799999999999999,0.7989887640449438,0.8285,0.1952931817551382,0.011235955056179775,0.038139426840045454,1.0,1.0,0.5280898876404494,0.0,0.0,0.7810112359550561,0.17455590485199046,0.030469763918697143,1.0,89.0,0.21898876404494377,0.1745559048519904,0.030469763918697133,0.0,1.0,1.0
127,0.003170828378913989,0.258860895224069,1.0,4.0,84.0,1.0,32.5,32.5,0.3954689845614695,0.0,89.0,1056.25,16.25,0.06103448275862078,0.040408085612366224,0.036981635802469146,0.0001085432084155146,0.47191011235955055,0.30337078651685395,0.2247191011235955,0.1958426966292136,1.0,0.0,0.4641666666666666,0.03,0.8041573033707864,0.8571428571428571,0.21676792845393741,0.0449438202247191,0.046988334806211327,1.0,1.0,0.6292134831460674,0.0,0.0,0.8168539325842695,0.15050921436287643,0.022653023608130287,0.0,89.0,0.1831460674157303,0.15050921436287643,0.022653023608130287,0.0,1.0,1.0
128,0.0034350640771568276,0.08920678893858247,0.0,4.0,36.0,1.0,9.5,9.5,0.6701833285343837,0.6701833285343837,89.0,90.25,4.75,0.09758620689655173,0.02567395957193816,0.0005475235955877013,0.003089903337971444,0.47191011235955055,0.34831460674157305,0.2696629213483146,0.23573033707865176,1.0,1.0,0.8088571428571428,0.0,0.7642696629213482,0.7353703703703702,0.28581398696893295,0.07865168539325842,0.08168963514707739,0.0,1.0,0.5730337078651685,0.0,0.0,0.527191011235955,0.3449897857600319,0.11901795227875271,1.0,89.0,0.4728089887640449,0.34498978576003186,0.11901795227875267,0.0,1.0,1.0
129,0.0002642356982428319,0.05850315778149601,1.0,1.0,20.0,1.0,30.5,30.5,0.4351710761384668,0.4351710761384668,89.0,930.25,15.25,0.12758620689655165,0.04062187871581452,0.007776888888888886,0.001340418700263103,0.3707865168539326,0.2808988764044944,0.20224719101123595,0.22426966292134842,1.0,0.0,0.4328571428571428,0.04,0.7757303370786516,0.8397333333333333,0.2285906386773037,0.033707865168539325,0.05225368009089761,1.0,1.0,0.5393258426966292,0.0,0.0,0.7819101123595505,0.18481619417160733,0.034157025628077264,0.0,89.0,0.21808988764044945,0.18481619417160733,0.034157025628077264,0.0,1.0,1.0
130,0.0010569427929713311,0.18259929070147748,1.0,2.0,50.0,1.0,36.5,36.5,0.30227778701409236,0.0,89.0,1332.25,18.25,0.05413793103448261,0.0154963139120095,0.01529305555555556,0.0002815475201950939,0.4943820224719101,0.33707865168539325,0.2696629213483146,0.18516853932584276,1.0,0.0,0.3075,0.05,0.8148314606741572,0.8649382716049383,0.20873138676110678,0.011235955056179775,0.04356879181921474,1.0,1.0,0.6067415730337079,0.0,0.0,0.8185393258426967,0.15148367777834476,0.02294730463325338,0.0,89.0,0.18146067415730333,0.15148367777834476,0.02294730463325338,0.0,1.0,1.0
131,0.0010569427929713311,0.024061325519881382,0.0,2.0,10.0,1.0,4.5,4.5,0.6880254397099134,0.6880254397099134,89.0,20.25,2.25,0.05896551724137922,0.017925802615933427,0.0008127547666009223,0.0004482638888888894,0.33707865168539325,0.24719101123595505,0.1797752808988764,0.27595505617977545,1.0,0.0,0.6295,0.01,0.7240449438202246,0.8012244897959183,0.26328827752328177,0.06741573033707865,0.06932071708117662,0.0,0.0,0.5168539325842697,0.0,0.0,0.6174157303370786,0.3082809461757707,0.09503714177502842,0.0,89.0,0.38258426966292125,0.3082809461757707,0.09503714177502841,0.0,1.0,0.0
