,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,NONE,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC,dataset_id
665,0.001846722,0.123961342,1,4,80,1,30.5,30.5,0.544990954,0.544990954,115,930.25,15.25,0.068421053,0.009944598,0.000889855,0.001201548,0.2,0.2,0.2,0.380869565,1,0,0.585185185,0.2,0.619130435,0.629545455,0.287688132,0,0.082764461,1,1,0,0.295652174,0,0,0.597913043,0.236850698,0.056098253,20,115,0.402086957,0.236850698,0.056098253,0,1,1,2
667,0.002110218,0.158756513,1,4,92,1,35.5,35.5,0.471666593,0.471666593,111,1260.25,17.75,0.064864865,0.023199416,0.000355556,0.000578501,0.099099099,0.099099099,0.099099099,0.43963964,1,0,0.49,0.2,0.56036036,0.575824176,0.261416543,0,0.068338609,1,1,0,0.207207207,0,0,0.566396396,0.212936537,0.045341969,17,111,0.433603604,0.212936537,0.045341969,0,1,1,2
669,0.002923977,0.063941888,1,5,45,1,14,14,0.662673218,0.662673218,114,196,7,0.073684211,0.021745152,0.019286694,0.006129824,0.166666667,0.166666667,0.166666667,0.364912281,1,0,0.497674419,0.2,0.635087719,0.718309859,0.25304547,0,0.06403201,1,1,0,0.359649123,0,0,0.606929825,0.244623331,0.059840574,15,114,0.393070175,0.244623331,0.059840574,0,1,1,2
670,0.010226443,0.167779435,0,9,108,1,14,14,0.661563238,0.661563238,112,196,7,0.064864865,0.003739956,0.000847589,0.000834235,0.017857143,0.017857143,0.017857143,0.569642857,1,0,0.385714286,0.2,0.430357143,0.457142857,0.209096392,0,0.043721301,1,1,0,0.125,0,0,0.540714286,0.194503554,0.037831633,19,112,0.459285714,0.194503554,0.037831633,0,1,1,2
677,0,0,0,0,0,1,1,1,0.673011667,0.673011667,10,1,0.5,0.266666667,0.017777778,0.030617284,0.007654321,0,0,0,0.28,0.8,0,0.5,0.2,0.52,0.533333333,0.16,0,0.0256,1,1,0,0.1,0,0,0.56,0.12,0.0144,2,10,0.44,0.12,0.0144,0,1,1,2
678,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.133333333,0.017777778,0.018765432,0.003209877,0.4,0.4,0.4,0.16,1,0,0.6,0.6,0.84,0.866666667,0.149666295,0,0.0224,1,1,0,0.8,0,0,0.844,0.142912561,0.020424,0,9,0.156,0.142912561,0.020424,1,1,1,2
681,0.024691358,0,1,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.2,0.017777778,0.008888889,0.008888889,0.1,0.1,0.1,0.32,1,0,0.5,0.4,0.68,0.725,0.16,0,0.0256,1,1,0,0.4,0,0,0.727,0.143739347,0.020661,0,10,0.273,0.143739347,0.020661,0,1,1,2
682,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.2,8.67E-18,0.002962963,0.011851852,0,0,0,0.16,0.8,0,0.6,0.4,0.64,0.644444444,0.12,0,0.0144,1,1,0,0,0,0,0.6,0.09486833,0.009,0,9,0.4,0.09486833,0.009,0,1,1,2
683,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.2,0.017777778,0.008888889,0.008888889,0.1,0.1,0.1,0.28,1,0,0.6,0.6,0.72,0.733333333,0.132664992,0,0.0176,1,1,0,0.3,0,0,0.721,0.132170345,0.017469,0,9,0.279,0.132170345,0.017469,1,1,1,2
684,0.024691358,0,1,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.133333333,0.017777778,0.018765432,0.003209877,0,0,0,0.16,0.8,0,0.5,0.4,0.64,0.675,0.12,0,0.0144,1,1,0,0.3,0,0,0.676,0.132604676,0.017584,1,10,0.324,0.132604676,0.017584,0,1,1,2
686,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.266666667,0.026666667,0.012839506,0.012098765,0.2,0.2,0.2,0.3,1,0,0.6,0.4,0.7,0.711111111,0.204939015,0,0.042,1,1,0,0.3,0,0,0.766,0.141435498,0.020004,2,9,0.234,0.141435498,0.020004,0,1,1,2
688,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.066666667,0.026666667,0.024691358,0.000987654,0.6,0.6,0.6,0.1,1,0,0.6,0.6,0.9,0.933333333,0.134164079,0,0.018,1,1,0,0.8,0,0,0.854,0.139441744,0.019444,0,9,0.146,0.139441744,0.019444,1,1,1,2
689,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.333333333,0.017777778,0.026666667,0.015555556,0.1,0.1,0.1,0.38,1,0,0.4,0.4,0.62,0.644444444,0.188679623,0,0.0356,1,1,0,0.2,0,0,0.694,0.137346278,0.018864,2,9,0.306,0.137346278,0.018864,0,1,1,2
691,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.133333333,0.053333333,0.00691358,0.001728395,0.2,0.2,0.2,0.3,1,0,0.6,0.4,0.7,0.711111111,0.204939015,0,0.042,1,1,0,0.3,0,0,0.745,0.146782152,0.021545,2,9,0.255,0.146782152,0.021545,1,1,1,2
692,0,0,1,0,0,1,4,4,0.325082973,0,10,16,2,0.133333333,0.017777778,0.012839506,0.000987654,0.1,0.1,0.1,0.36,1,0,0.4,0.4,0.64,0.666666667,0.174355958,0,0.0304,1,1,0,0.1,0,0,0.671,0.128720628,0.016569,1,9,0.329,0.128720628,0.016569,0,1,1,2
694,0.001519097,0.029629544,1,3,15,1,7.5,7.5,0.681142428,0.681142428,97,56.25,3.75,0.1125,0.01734375,0.012866821,0.00144772,0.587628866,0.587628866,0.587628866,0.554639175,1.4,0,0.780487805,0.2,0.845360825,0.892857143,0.393247284,0,0.154643427,1,1,0,0.18556701,0,0,0.516185567,0.210181283,0.044176172,9,97,0.483814433,0.210181283,0.044176172,0,1,1,2
699,0.001345636,0.097347752,1,3,51,1,26.5,26.5,0.55419322,0.55419322,103,702.25,13.25,0.035294118,0.013564014,0.000660317,0.000614426,0.106796117,0.106796117,0.106796117,0.460194175,1,0,0.496,0.2,0.539805825,0.553846154,0.262674743,0,0.068998021,1,1,0,0.233009709,0,0,0.567475728,0.219238392,0.048065473,20,103,0.432524272,0.219238392,0.048065473,0,1,1,2
700,0.001730104,0.14623919,1,3,69,1,37,37,0.412569842,0,104,1369,18.5,0.088235294,0.029065744,0.004763165,0.001044507,0.134615385,0.134615385,0.134615385,0.411538462,1,0,0.453333333,0.2,0.588461538,0.611235955,0.270081075,0,0.072943787,1,1,0,0.278846154,0,0,0.615961538,0.206604971,0.042685614,19,104,0.384038462,0.206604971,0.042685614,0,1,1,2
710,0.024691358,0,1,1,2,1,2,2,0.610864302,0.610864302,10,4,1,0.266666667,0.053333333,0.000987654,0.030617284,0.1,0.1,0.1,0.52,1,0,0.333333333,0.2,0.48,0.542857143,0.222710575,0,0.0496,1,1,0,0.2,0,0,0.63,0.155241747,0.0241,2,10,0.37,0.155241747,0.0241,0,1,1,2
713,0.024691358,0,1,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.4,0.017777778,0.06617284,0.015061728,0.1,0.1,0.1,0.38,1,0,0.5,0.2,0.62,0.65,0.20880613,0,0.0436,1,1,0,0.3,0,0,0.675,0.148744748,0.022125,0,10,0.325,0.148744748,0.022125,0,1,1,2
716,0.024691358,0,0,1,2,1,2,2,0.610864302,0.610864302,10,4,1,0.333333333,0.026666667,0.008888889,0.028888889,0.1,0.1,0.1,0.36,1,0,0.466666667,0.2,0.64,0.714285714,0.195959179,0,0.0384,1,1,0,0.1,0,0,0.685,0.141509717,0.020025,0,10,0.315,0.141509717,0.020025,0,1,1,2
727,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.266666667,0.026666667,0.051358025,0.003950617,0.3,0.3,0.3,0.22,1,0,0.4,0.4,0.78,0.822222222,0.188679623,0,0.0356,1,1,0,0.7,0,0,0.829,0.098838252,0.009769,0,9,0.171,0.098838252,0.009769,0,1,1,2
736,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.266666667,8.67E-18,0.020740741,0.00962963,0.4,0.4,0.4,0.16,1,0,0.6,0.6,0.84,0.866666667,0.149666295,0,0.0224,1,1,0,0.9,0,0,0.87,0.071414284,0.0051,0,9,0.13,0.071414284,0.0051,0,1,1,2
737,0.024691358,0,0,1,2,1,2,2,0.610864302,0.610864302,10,4,1,0.133333333,0.017777778,0.030617284,0.003209877,0.1,0.1,0.1,0.3,1,0,0.666666667,0.4,0.7,0.714285714,0.161245155,0,0.026,1,1,0,0.4,0,0,0.635,0.231354706,0.053525,0,10,0.365,0.231354706,0.053525,0,1,1,2
738,0.000204061,0.04881102,1,1,22,1,33.5,33.5,0.45320727,0.45320727,101,1122.25,16.75,0.115151515,0.010505051,0.000254775,0.00407636,0.108910891,0.108910891,0.108910891,0.431683168,1,0,0.411764706,0.2,0.568316832,0.6,0.268081077,0,0.071867464,1,1,0,0.247524752,0,0,0.632871287,0.1905767,0.036319478,25,101,0.367128713,0.1905767,0.036319478,0,1,1,2
739,0.001345636,0.128021362,1,3,63,1,32.5,32.5,0.478098389,0.478098389,103,1056.25,16.25,0.035294118,0.044290657,0.011666667,2.42E-05,0.067961165,0.067961165,0.067961165,0.514563107,1,0,0.4,0.2,0.485436893,0.504761905,0.245506319,0,0.060273353,1,1,0,0.194174757,0,0,0.534174757,0.21465947,0.046078688,14,103,0.465825243,0.21465947,0.046078688,0,1,1,2
744,0.000576701,0.1037887,1,2,48,1,36,36,0.417573212,0,102,1296,18,0.123529412,0.029723183,0.010187755,0.003706602,0.156862745,0.156862745,0.156862745,0.401960784,1,0,0.44,0.2,0.598039216,0.625287356,0.280748437,0,0.078819685,1,1,0,0.323529412,0,0,0.634901961,0.225539637,0.050868128,13,102,0.365098039,0.225539637,0.050868128,0,1,1,2
750,0.000192234,0.027875705,1,1,15,1,21.5,21.5,0.603277914,0.603277914,103,462.25,10.75,0.058823529,0.002318339,0.003834176,0.002468106,0.067961165,0.067961165,0.067961165,0.481553398,1,0,0.446666667,0.2,0.518446602,0.547945205,0.262085576,0,0.068688849,1,1,0,0.233009709,0,0,0.563300971,0.214237815,0.045897841,20,103,0.436699029,0.214237815,0.045897841,0,1,1,2
752,0.000181406,0.003269762,0,1,2,1,1.5,1.5,0.692738962,0.692738962,105,2.25,0.75,0.034285714,0.01482449,0.000138889,0.000295476,0.00952381,0.00952381,0.00952381,0.539047619,1,0,0.454901961,0.2,0.460952381,0.466666667,0.221034468,0,0.048856236,1,1,0,0.123809524,0,0,0.502666667,0.181890949,0.033084317,19,105,0.497333333,0.181890949,0.033084317,0,1,1,2
753,0.004123264,0.091184185,1,5,45,1,13.5,13.5,0.653891246,0.653891246,97,182.25,6.75,0.075,0.02375,0.009759603,0.001168522,0.494845361,0.494845361,0.494845361,0.670103093,1.4,0,0.685714286,0.2,0.729896907,0.75483871,0.402098862,0,0.161683495,1,1,0,0.144329897,0,0,0.527319588,0.178617344,0.031904156,14,97,0.472680412,0.178617344,0.031904156,0,1,1,2
756,0.002499039,0.042167723,1,4,24,1,9,9,0.678093681,0.678093681,104,81,4.5,0.052941176,0.00633218,0.002488438,0.004460049,0.067307692,0.067307692,0.067307692,0.496153846,1,0,0.427906977,0.2,0.503846154,0.557377049,0.263089293,0,0.069215976,1,1,0,0.221153846,0,0,0.563269231,0.208213289,0.043352774,19,104,0.436730769,0.208213289,0.043352774,0,1,1,2
757,0.006727431,0.244316213,1,6,108,1,25,25,0.556660246,0.556660246,98,625,12.5,0.04375,0.0046875,0.010456076,0.000355507,0.071428571,0.071428571,0.071428571,0.487755102,1,0,0.4,0.2,0.512244898,0.548648649,0.25565654,0,0.065360267,1,1,0,0.183673469,0,0,0.565204082,0.208347383,0.043408632,13,98,0.434795918,0.208347383,0.043408632,0,1,1,2
761,0.001947894,0.132258096,1,4,132,1,49.5,49.5,0.210283412,0,111,2450.25,24.75,0.07027027,0.028517166,0.006666667,0.001182766,0.252252252,0.252252252,0.252252252,0.353153153,1,0,0.6,0.2,0.646846847,0.64952381,0.286582793,0,0.082129697,1,1,0,0.405405405,0,0,0.682342342,0.21800469,0.047526045,18,111,0.317657658,0.21800469,0.047526045,0,1,1,2
762,0.003809524,0.164342742,1,5,90,1,29.5,29.5,0.532295541,0.532295541,107,870.25,14.75,0.08,0.027363265,0.000408163,0.001720012,0.112149533,0.112149533,0.112149533,0.403738318,1,0,0.508333333,0.2,0.596261682,0.621686747,0.253545046,0,0.06428509,1,1,0,0.289719626,0,0,0.628878505,0.202232064,0.040897808,15,107,0.371121495,0.202232064,0.040897808,0,1,1,2
765,0.000544218,0.009830857,1,2,6,1,4.5,4.5,0.6894692,0.6894692,105,20.25,2.25,0.102857143,0.060865306,0.003974985,0.001911596,0.647619048,0.647619048,0.647619048,0.535238095,1.4,0,0.833333333,0.2,0.864761905,0.89122807,0.390843033,0,0.152758277,1,1,0,0.238095238,0,0,0.514571429,0.224546224,0.050421007,11,105,0.485428571,0.224546224,0.050421007,0,1,1,2
767,0.002743484,0.077406231,1,4,48,1,20,20,0.622899054,0.622899054,108,400,10,0.022222222,0.015277778,0.002819737,0.000313803,0.064814815,0.064814815,0.064814815,0.468518519,1,0,0.476470588,0.2,0.531481481,0.556756757,0.2496843,0,0.06234225,1,1,0,0.203703704,0,0,0.556666667,0.201361109,0.040546296,21,108,0.443333333,0.201361109,0.040546296,0,1,1,2
769,0.006006006,0.34450619,1,7,182,1,38.5,38.5,0.428139783,0.428139783,111,1482.25,19.25,0.048648649,0.019284149,0.00642963,0.000188615,0.09009009,0.09009009,0.09009009,0.43963964,1,0,0.552941176,0.2,0.56036036,0.561702128,0.258644867,0,0.066897167,1,1,0,0.27027027,0,0,0.632702703,0.188975169,0.035711614,28,111,0.367297297,0.188975169,0.035711614,0,1,1,2
777,0.001200274,0.111773936,1,3,63,1,32,32,0.5127497,0.5127497,110,1024,16,0.077777778,0.020864198,0.000134049,0.00161554,0.072727273,0.072727273,0.072727273,0.478181818,1,0,0.452173913,0.2,0.521818182,0.540229885,0.267099511,0,0.071342149,1,1,0,0.218181818,0,0,0.572181818,0.209949699,0.044078876,20,110,0.427818182,0.209949699,0.044078876,0,1,1,2
778,0.000514403,0.061136047,1,2,36,1,27.5,27.5,0.559801335,0.559801335,109,756.25,13.75,0.111111111,0.0125,0.005076905,0.001763719,0.036697248,0.036697248,0.036697248,0.502752294,1,0,0.481481481,0.2,0.497247706,0.502439024,0.237130675,0,0.056230957,1,1,0,0.128440367,0,0,0.56146789,0.18173388,0.033027203,30,109,0.43853211,0.18173388,0.033027203,0,1,1,2
782,0.000685871,0.025138456,1,2,16,1,11,11,0.672253658,0.672253658,108,121,5.5,0.061111111,0.017438272,0.000846997,0.003052551,0.064814815,0.064814815,0.064814815,0.490740741,1,0,0.455813953,0.2,0.509259259,0.544615385,0.251490754,0,0.063247599,1,1,0,0.194444444,0,0,0.535555556,0.2066816,0.042717284,20,108,0.464444444,0.2066816,0.042717284,0,1,1,2
791,0.000544218,0.069644747,1,2,38,1,29.5,29.5,0.532295541,0.532295541,107,870.25,14.75,0.022857143,0.012408163,0.012883738,0.00050236,0.074766355,0.074766355,0.074766355,0.465420561,1,0,0.441666667,0.2,0.534579439,0.561445783,0.256177072,0,0.065626692,1,1,0,0.252336449,0,0,0.555607477,0.233563126,0.054551734,24,107,0.444392523,0.233563126,0.054551734,0,1,1,2
795,0.000768935,0.043450855,1,2,24,1,18,18,0.631978161,0.631978161,104,324,9,0.058823529,0.020207612,0.000251389,0.00116457,0.567307692,0.567307692,0.567307692,0.625,1.4,0,0.770588235,0.2,0.775,0.777142857,0.423980678,0,0.179759615,1,1,0,0.182692308,0,0,0.5225,0.209228206,0.043776442,11,104,0.4775,0.209228206,0.043776442,0,1,1,2
798,0.006282417,0.15884848,1,7,112,1,26.5,26.5,0.586713202,0.586713202,117,702.25,13.25,0.020512821,0.013622617,0.006389881,0.00111797,0.042735043,0.042735043,0.042735043,0.482051282,1,0,0.46875,0.2,0.517948718,0.536470588,0.232641974,0,0.054122288,1,1,0,0.102564103,0,0,0.576495726,0.163070517,0.026591994,15,117,0.423504274,0.163070517,0.026591994,0,1,1,2
799,0.003600823,0.187900888,1,5,105,1,34,34,0.487538474,0.487538474,110,1156,17,0.038888889,0.007314815,0.000895692,0.000171885,0.036363636,0.036363636,0.036363636,0.489090909,1,0,0.457142857,0.2,0.510909091,0.523595506,0.231338184,0,0.053517355,1,1,0,0.136363636,0,0,0.577090909,0.153471025,0.023553355,16,110,0.422909091,0.153471025,0.023553355,0,1,1,2
800,0.00244873,0.212117493,1,4,92,1,35.5,35.5,0.420124274,0,101,1260.25,17.75,0.042424242,0.010137741,0.0042,0.000148188,0.148514851,0.148514851,0.148514851,0.407920792,1,0,0.466666667,0.2,0.592079208,0.613953488,0.268358844,0,0.072016469,1,1,0,0.316831683,0,0,0.624653465,0.215813287,0.046575375,14,101,0.375346535,0.215813287,0.046575375,0,1,1,2
805,0.008266052,0.113494283,1,7,63,1,11,11,0.670602991,0.670602991,104,121,5.5,0.029411765,0.003702422,0.002372741,0.000354274,0.163461538,0.163461538,0.163461538,0.4,1,0,0.575609756,0.2,0.6,0.615873016,0.277350098,0,0.076923077,1,1,0,0.317307692,1,0,0.521826923,0.25234197,0.06367647,20,104,0.478173077,0.25234197,0.06367647,0,1,1,2
807,0.000725624,0.136350374,1,2,58,1,42.5,42.5,0.314492201,0,105,1806.25,21.25,0.074285714,0.024293878,0.000555556,0.001160683,0.171428571,0.171428571,0.171428571,0.380952381,1,0,0.42,0.2,0.619047619,0.64,0.280847438,0,0.078875283,1,1,0,0.352380952,0,0,0.665428571,0.202724437,0.041097197,13,105,0.334571429,0.202724437,0.041097197,0,1,1,2
811,0.001836547,0.033527465,0,3,18,1,4,4,0.689943758,0.689943758,100,16,2,0.145454545,0.031515152,0.001931296,0.008973233,0.03,0.03,0.03,0.546,1,0,0.430434783,0.2,0.454,0.474074074,0.222449994,0,0.049484,1,1,0,0.09,0,0,0.5232,0.163932181,0.02687376,20,100,0.4768,0.163932181,0.02687376,0,1,1,2
813,1.23E-32,0,1,0,0,1,27.5,27.5,0.19609466,0,61,756.25,13.75,0.13,0.0303,0.0392,0.002384843,0.163934426,0.163934426,0.163934426,0.26557377,1,0,0.4,0.2,0.73442623,0.751724138,0.183665096,0,0.033732868,1,1,0,0.409836066,0,0,0.720983607,0.145429888,0.021149852,1,61,0.279016393,0.145429888,0.021149852,0,1,1,2
814,0.007222222,0.30188718,1,4,64,1,25.5,25.5,0.283547893,0,61,650.25,12.75,0.09,0.0093,0.002222222,0.001005286,0.213114754,0.213114754,0.213114754,0.278688525,1,0,0.32,0.2,0.721311475,0.757142857,0.205749134,0,0.042332706,1,1,0,0.459016393,0,0,0.734918033,0.153244934,0.02348401,1,61,0.265081967,0.153244934,0.02348401,0,1,1,2
815,0.000555556,0,1,1,19,1,29.5,29.5,0.083649705,0,61,870.25,14.75,0.17,0.0173,0.071488889,0.007666174,0.295081967,0.295081967,0.295081967,0.22295082,1,0,0.2,0.2,0.77704918,0.786666667,0.195350415,0,0.038161784,1,1,0,0.557377049,0,0,0.767377049,0.172426289,0.029730825,1,60,0.232622951,0.172426289,0.029730825,1,1,1,2
819,0.015555556,0.265429726,1,6,48,1,13.5,13.5,0.591710409,0.591710409,61,182.25,6.75,0.05,0.02,0.003620862,0.001092747,0.016393443,0.016393443,0.016393443,0.429508197,1,0,0.541176471,0.2,0.570491803,0.581818182,0.191066259,0,0.036506316,1,1,0,0.098360656,0,0,0.525081967,0.148375056,0.022015157,5,61,0.474918033,0.148375056,0.022015157,0,1,1,2
820,0.000555556,0.061932721,1,1,11,1,17.5,17.5,0.518054353,0.518054353,61,306.25,8.75,0.01,0.024,0.005928395,0.000687735,0.016393443,0.016393443,0.016393443,0.409836066,1,0,0.538461538,0.2,0.590163934,0.604166667,0.167630466,0,0.028099973,1,1,0,0.081967213,0,0,0.611803279,0.128809278,0.01659183,5,61,0.388196721,0.128809278,0.01659183,0,1,1,2
821,0.000555556,0.097626114,1,1,15,1,22.5,22.5,0.388562327,0,61,506.25,11.25,0.1,0.0101,0.006666667,0.002133488,0.098360656,0.098360656,0.098360656,0.357377049,1,0,0.425,0.2,0.642622951,0.675471698,0.208396703,0,0.043429186,1,1,0,0.295081967,0,0,0.686229508,0.161084073,0.025948078,4,61,0.313770492,0.161084073,0.025948078,0,1,1,2
822,0.000555556,0,1,1,19,1,29.5,29.5,0.083649705,0,61,870.25,14.75,0.05,0.02,0.011266667,0.000795753,0.459016393,0.459016393,0.459016393,0.157377049,1,0,0.6,0.2,0.842622951,0.846666667,0.185064469,0,0.034248858,1,1,0,0.68852459,0,0,0.786065574,0.194095453,0.037673045,0,60,0.213934426,0.194095453,0.037673045,0,1,1,2
824,0.021666667,0.36305584,1,7,63,1,15.5,15.5,0.55778768,0.55778768,61,240.25,7.75,0.05,0.0187,0.002222222,0.000339116,0.016393443,0.016393443,0.016393443,0.445901639,1,0,0.52,0.2,0.554098361,0.565217391,0.196338425,0,0.038548777,1,1,0,0.114754098,0,0,0.56295082,0.16824401,0.028306047,9,61,0.43704918,0.16824401,0.028306047,0,1,1,2
831,0,0,1,0,0,1,30.5,-30.5,0,0,61,930.25,15.25,0.06,0.0332,0.000688889,0.000688889,0.31147541,0.31147541,0.31147541,0.196721311,1,0,0.803278689,0.2,0.803278689,0.803278689,0.182843849,0,0.033431873,1,1,0,0.655737705,0,0,0.804098361,0.157671344,0.024860253,1,61,0.195901639,0.157671344,0.024860253,0,1,1,2
832,0.003888889,0.237252171,1,3,39,1,20.5,20.5,0.446136845,0.446136845,61,420.25,10.25,0.13,0.0264,0.012009877,0.006801331,0.06557377,0.06557377,0.06557377,0.4,1,0,0.56,0.2,0.6,0.607843137,0.184657414,0,0.034098361,1,1,0,0.163934426,0,0,0.588196721,0.169188111,0.028624617,5,61,0.411803279,0.169188111,0.028624617,0,1,1,2
835,0.002222222,0.110461879,1,2,20,1,16.5,16.5,0.538681407,0.538681407,61,272.25,8.25,0.04,0.0025,0.002962963,0.000274406,0.081967213,0.081967213,0.081967213,0.331147541,1,0,0.542857143,0.2,0.668852459,0.706382979,0.20767328,0,0.043128191,1,1,0,0.262295082,0,0,0.630327869,0.177458997,0.031491696,2,61,0.369672131,0.177458997,0.031491696,0,1,1,2
836,0.002222222,0.062147365,1,2,12,1,9.5,9.5,0.643822235,0.643822235,61,90.25,4.75,0.1,0.0312,0.009619161,0.001348762,0.016393443,0.016393443,0.016393443,0.491803279,1,0,0.438095238,0.2,0.508196721,0.545,0.183137574,0,0.033539371,1,1,0,0.147540984,0,0,0.554098361,0.165978243,0.027548777,11,61,0.445901639,0.165978243,0.027548777,0,1,1,2
837,0.000555556,0.12656773,1,1,17,1,25.5,25.5,0.283547893,0,61,650.25,12.75,0.06,0.024,0.043380247,0.000645126,0.114754098,0.114754098,0.114754098,0.318032787,1,0,0.36,0.2,0.681967213,0.710714286,0.209220408,0,0.043773179,1,1,0,0.508196721,0,0,0.71,0.188427487,0.035504918,6,61,0.29,0.188427487,0.035504918,0,1,1,2
838,0.000555556,0,1,1,19,1,28.5,28.5,0.144300035,0,61,812.25,14.25,0.05,0.0425,0.075755556,8.43E-05,0.508196721,0.508196721,0.508196721,0.147540984,1,0,0.4,0.2,0.852459016,0.86779661,0.194688955,0,0.037903789,1,1,0,0.721311475,0,0,0.829508197,0.166353625,0.027673529,1,61,0.170491803,0.166353625,0.027673529,0,1,1,2
839,0.003888889,0.224193844,1,3,51,1,26.5,26.5,0.242036164,0,61,702.25,13.25,0.04,0.0224,0.035555556,6.22E-05,0.06557377,0.06557377,0.06557377,0.367213115,1,0,0.5,0.2,0.632786885,0.642105263,0.205435412,0,0.042203709,1,1,0,0.295081967,0,0,0.666393443,0.175265913,0.03071814,5,61,0.333606557,0.175265913,0.03071814,0,1,1,2
840,0.000555556,0,1,1,19,1,28.5,28.5,0.144300035,0,61,812.25,14.25,0.04,0.0304,0.032155556,8.42E-05,0.098360656,0.098360656,0.098360656,0.327868852,1,0,0.3,0.2,0.672131148,0.684745763,0.20173928,0,0.040698737,1,1,0,0.327868852,0,0,0.698196721,0.172688559,0.029821338,5,61,0.301803279,0.172688559,0.029821338,0,1,1,2
841,0.001666667,0.224193844,1,2,32,1,23.5,23.5,0.356340921,0,61,552.25,11.75,0.02,0.0268,0.004691358,0.000304821,0.098360656,0.098360656,0.098360656,0.331147541,1,0,0.4,0.2,0.668852459,0.703703704,0.204491359,0,0.041816716,1,1,0,0.31147541,0,0,0.65557377,0.190310571,0.036218113,1,61,0.34442623,0.190310571,0.036218113,0,1,1,2
842,0.001666667,0.224193844,1,2,32,1,23.5,23.5,0.356340921,0,61,552.25,11.75,0.03,0.0225,0.02,0.000149287,0.098360656,0.098360656,0.098360656,0.360655738,1,0,0.542857143,0.2,0.639344262,0.651851852,0.210603106,0,0.044353668,1,1,0,0.213114754,0,0,0.595901639,0.179839428,0.03234222,6,61,0.404098361,0.179839428,0.03234222,0,1,1,2
843,0.000555556,0,1,1,19,1,29.5,29.5,0.083649705,0,61,870.25,14.75,0.04,0.0176,0.014466667,0.000578086,0.590163934,0.590163934,0.590163934,0.131147541,1,0,0.6,0.2,0.868852459,0.873333333,0.197974153,0,0.039193765,1,1,0,0.704918033,0,0,0.834918033,0.161454688,0.026067616,1,60,0.165081967,0.161454688,0.026067616,0,1,1,2
846,0.000555556,0,1,1,19,1,28.5,28.5,0.144300035,0,61,812.25,14.25,0.05,0.0269,0.062222222,0.001181902,0.393442623,0.393442623,0.393442623,0.173770492,1,0,0.4,0.2,0.826229508,0.840677966,0.186337997,0,0.034721849,1,1,0,0.672131148,0,0,0.806229508,0.133246523,0.017754636,1,61,0.193770492,0.133246523,0.017754636,0,1,1,2
847,0.000555556,0.12656773,1,1,17,1,26.5,26.5,0.242036164,0,61,702.25,13.25,0.07,0.0296,0.021355556,0.001018107,0.081967213,0.081967213,0.081967213,0.304918033,1,0,0.4,0.2,0.695081967,0.715789474,0.179641017,0,0.032270895,1,1,0,0.409836066,0,0,0.726065574,0.136841163,0.018725504,0,61,0.273934426,0.136841163,0.018725504,0,1,1,2
850,0.003888889,0.147044215,1,3,27,1,14.5,14.5,0.575443838,0.575443838,61,210.25,7.25,0.07,0.0415,0.006666667,0.00062996,0.098360656,0.098360656,0.098360656,0.386885246,1,0,0.5125,0.2,0.613114754,0.648888889,0.216889645,0,0.047041118,1,1,0,0.213114754,0,0,0.638688525,0.176871496,0.031283526,8,61,0.361311475,0.176871496,0.031283526,0,1,1,2
851,0,0,1,0,0,1,14.5,14.5,0.575443838,0.575443838,61,210.25,7.25,0.02,0.008,0.00534321,0.001277932,0.06557377,0.06557377,0.06557377,0.360655738,1,0,0.6,0.2,0.639344262,0.653333333,0.180417265,0,0.03255039,1,1,0,0.213114754,0,0,0.567213115,0.211761783,0.044843053,8,61,0.432786885,0.211761783,0.044843053,0,1,1,2
